# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      79.141       14.000       34.066      685.625
      80.142       13.000       34.066      685.625
      81.144       13.000       34.066      685.625
      82.146       13.000       34.066      685.625
      83.147       52.900       34.582      686.043
      84.149       13.000       34.582      686.043
      85.150       15.000       34.582      686.043
      86.152       14.000       34.582      686.043
      87.155       13.000       34.582      686.043
      88.156       13.000       34.582      686.043
      89.158       12.000       34.582      686.043
      90.160       43.900       34.840      686.184
      91.161       15.000       34.840      686.184
      92.163       13.000       34.840      686.184
      93.165       13.000       34.840      686.184
      94.166       13.000       34.840      686.184
      95.169       13.000       34.840      686.184
      96.171       14.000       34.840      686.184
      97.172       42.900       35.098      686.504
      98.175       15.000       35.098      686.504
      99.177       14.000       35.098      686.504
     100.177       14.000       35.098      686.504
     101.178       14.000       35.098      686.504
     102.180       13.000       35.098      686.504
     103.182       15.000       35.098      686.504
     104.184       46.900       35.098      686.645
     105.186       13.000       35.098      686.645
     106.187       12.000       35.098      686.645
     107.189       13.000       35.098      686.645
     108.191       13.000       35.098      686.645
     109.193       14.000       35.098      686.645
     110.195       14.000       35.098      686.645
     111.197       44.900       34.605      685.812
     112.198       12.000       34.605      685.812
     113.200       14.000       34.605      685.812
     114.202       13.000       34.605      685.812
     115.203       13.000       34.605      685.812
     116.205       14.000       34.605      685.812
     117.207       12.000       34.605      685.812
     118.208       49.900       35.117      686.547
     119.210       14.000       35.117      686.547
     120.212       14.000       35.117      686.547
     121.214       13.000       35.117      686.547
     122.216       12.000       35.117      686.547
     123.218       14.000       35.117      686.547
     124.219       14.000       35.117      686.547
     125.221       47.900       35.117      686.688
     126.223       11.000       35.117      686.688
     127.225       13.000       35.117      686.688
     128.227       14.000       35.117      686.688
     129.229       13.000       35.117      686.688
     130.230       15.000       35.117      686.688
     131.232       13.000       35.117      686.688
     132.234       47.900       36.406      687.895
     133.235       15.000       36.406      687.895
     134.237       14.000       36.406      687.895
     135.239       13.000       36.406      687.895
     136.240       14.000       36.406      687.895
     137.242       13.000       36.406      687.895
     138.244       14.000       36.406      687.895
     139.245       56.900       36.664      688.035
     140.247       13.000       36.664      688.035
     141.249       15.000       36.664      688.035
     142.250       14.000       36.664      688.035
     143.252       10.000       36.664      688.035
     144.254       14.000       36.664      688.035
     145.255       15.000       36.664      688.035
     146.257       13.000       36.664      688.035
     147.258       22.000       36.664      688.035
     148.260       46.900       36.547      687.754
     149.263       12.000       36.547      687.754
     150.265       14.000       36.547      687.754
     151.266       14.000       36.547      687.754
     152.268       14.000       36.547      687.754
     153.270       12.000       36.547      687.754
     154.271       45.900       36.547      688.082
     155.273       14.000       36.547      688.082
     156.275       12.000       36.547      688.082
     157.276       14.000       36.547      688.082
     158.278       13.000       36.547      688.082
     159.280       13.000       36.547      688.082
     160.281       12.000       36.547      688.082
     161.283       36.900       36.547      688.082
     162.285       21.000       36.801      688.223
     163.286       13.000       36.801      688.223
     164.288       15.000       36.801      688.223
     165.290       13.000       36.801      688.223
     166.292       13.000       36.801      688.223
     167.294       14.000       36.801      688.223
     168.296       33.900       36.801      688.223
     169.297       25.000       36.547      687.754
     170.299       14.000       36.547      687.754
     171.301       14.000       36.547      687.754
     172.303       13.000       36.547      687.754
     173.305       13.000       36.547      687.754
     174.307       13.000       36.547      687.754
     175.309       39.900       36.547      687.754
     176.309       17.000       37.059      688.457
     177.312       13.000       37.059      688.457
     178.314       15.000       37.059      688.457
     179.315       13.000       37.059      688.457
     180.317       12.000       37.059      688.457
     181.319       14.000       37.059      688.457
     182.321       37.000       37.059      688.457
     183.321       34.000       37.059      688.598
     184.323       14.000       37.059      688.598
     185.325       14.000       37.059      688.598
     186.327       13.000       37.059      688.598
     187.329       14.000       37.059      688.598
     188.330       14.000       37.059      688.598
     189.332       35.900       37.059      688.598
     190.333       41.000       36.762      687.969
     191.334       14.000       36.762      687.969
     192.335       14.000       36.762      687.969
     193.337       12.000       36.762      687.969
     194.339       14.000       36.762      687.969
     195.341       13.000       36.762      687.969
     196.343       36.900       36.762      687.969
     197.344       30.000       37.016      688.484
     198.346       14.000       37.016      688.484
     199.348       13.000       37.016      688.484
     200.350       13.000       37.016      688.484
     201.352       12.000       37.016      688.484
     202.354       14.000       37.016      688.484
     203.356       28.000       37.016      688.484
     204.357       33.000       37.273      688.625
     205.358       14.000       37.273      688.625
     206.360       10.000       37.273      688.625
     207.362       11.000       37.273      688.625
     208.364       12.000       37.273      688.625
     209.367       10.000       37.273      688.625
     210.369       38.900       37.273      688.625
     211.370       25.000       36.762      687.969
     212.372       12.000       36.762      687.969
     213.374       13.000       36.762      687.969
     214.376       13.000       36.762      687.969
     215.377       13.000       36.762      687.969
     216.379       13.000       36.762      687.969
     217.381       30.000       36.762      687.969
     218.382       34.900       37.016      688.512
     219.384        9.000       37.016      696.516
     220.386        8.000       37.016      696.516
     221.387        6.000       37.016      696.516
